mlsnum	Originating_MLS	status	listprice	currentprice	soldprice	listdate	solddate	expireddate	dom	address	city	state	zip	area	tract	type	beds	baths	diningroom	familyroom	sqft	age	numstories	unitfloor	lotsize	mapcode	agentname	agentphone	agentemail	officename	officephone	showinginst	agentcomments	remarks	schooldistrict	elementaryschool	juniorhighschool	highschool	newconstruction	hoafee	hoafreq	taxes	taxyear	xstreets	proptype	housenum	streetname	township	ownership	design	style	possession	propcondition	interiorfeat	mainent	mainbdrm	otherrooms	kitchen	kitfixt	cookingfuel	bsmt	bsmtdesc	attic	laundry	fireplace	fireplacetype	Flooring	HeatFuel	HeatType	Cooling	HotWater	Water	Sewer	Electric	Foundation	Roof	ExterSurface	PorchDeck	Garage	GarageType	Parking	ExterFeat	LotDesc	ShoreWater	PoolType	CHFeeInc	CHExtras	OtherStruc	NewFin	picture_url	sellerconcessions	cnty	dtmodified	pid	pmp	certifications	additionalbankowned	additionalthirdpartyapproval	additionalshortsale	sellerconcessionsamount	finalshortsale	finalthirdpartyapproval	finalbankowned	distance	pending_date	AbovrGrIntSqFt	BelowGrIntSqFt	HomeBuilt	BasemtFtPrintPercent	BasemtFinPrintPercent	County	TotalRooms	Acres	HasFireplace	HasBasement	HasGarage	IsCondoAss	IsHOA	HasSellerConcession	FinalFinancing	OriginalPrice	NumberOfUnits	OwnerName	TaxID	Assessment	Subdivision	FullBaths	PartialBaths	HasCentralAC	Model	CondoBuildingName
5961076	TREND	STL	$175,000	$170,000	$170,000	10/14/2011	01/12/2012		18	16 Andover Pl	Robbinsville	NJ	08691-3403	21112	Andover Glen	FLT	2	2.0	Y	N		25		2	Common		Christine Kuhlman			ERA Central Realty Group - Cream Ridge	(609) 259-0200			This is a unique second floor unit that includes a loft and a legal 17x11 finished room off the loft for an office, workout space, or just as storage! The outdoor balcony overlooks lawn...not parking lot!  Kitchen has been upgraded and updated!  This property needs a 1 bath rehab, carpet and paint and is a great buy under market even today!  This is a short sale and selling in "as is" condition.  Buyer to be responsible for C of O as well.	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	190.00	M	$4,793	2011	Hutchinson	1	16	Andover Pl	Robbinsville Twp	Condo-FeeSim	2-Story	Contemporary		FixUp/TLC	Cathedral/Va, CableTVWired, StallShower	Foyer/VestEn	FulBathMnBed, WalkInClstMB	Den/Study/Li, Loft	EatInKitchen	SelfClnOven, BuiltInDishW	GasCooking	NoBasement			UpprFlrLndry	OneFirePl	LR/GRFireP	W/WCarpeting, Vinyl/LinFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			PitchedRoof	VinylExt	Deck	NoGarage		ParkingLot	Sidewalks, StreetLights			AssocPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5961076		211	1/14/2012 1:55:52 PM	600584127	197				True		True	True	False		10/31/2011			N			Mercer County	8	0.00	Y	N	N	Y	Y	N	Conventional	175000.00		Alisha Stachurski	12-00005-00025  03-C016	185900	Andover Glen	2	0	Y			
5962821	TREND	STL	$359,000	$345,000	$345,000	10/19/2011	02/15/2012		22	106 Endsleigh Ct	Robbinsville	NJ	08691-3019	21112	Foxmoor	RTC	2	2.2	Y	Y		18			22X117		Matthew Green			Gloria Nilson & Company Real Estate-Princeton Jct	(609) 452-2188			By far one of the most desired Townhomes in Foxmoor! This fully loaded 2 bedroom, 2 full bath & 2 half bath end unit offers tons of extras. Located on a cul-de-sac with a premium location backing to the woods. This gem offers new Brazilian cherry hardwood floors on 1st floor, a completely remodeled kitchen with stainless steel appliances, featuring; granite counter tops, new cabinets, ceramic tile floors & family room fireplace. Some of the additional upgrade's are a the newly finished walk-out basement with half bath, a new double sized deck off the main floor, new roof, new Heating/AC system, new gutters, 2 new garage doors and completely remodeled 1st floor powder room. The 2nd flr offers tons of space & large rooms, featuring a large loft. The mater bedroom features a brand new designer master bathroom with an extra large tiled shower & a stylish double vanity. The scenic back yard features a new EP Henry paver patio with tons of privacy. Close proximity to shops and public transportation.	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	101.00	M	$8,549	2011	Moorsleigh	1	106	Endsleigh Ct	Robbinsville Twp	FeeSimple	2-Story	Colonial	Negotiable	Average+	Cathedral/Va, 9Ft+Ceiling, CeilngFan(s)		FulBathMnBed	Loft	EatInKitchen		GasCooking	FullBasement	Finished(All), Finished(Partial)		MainFlrLndry	OneFirePl		FinishedWood	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer		Block/BrickF	ShingleRoof	Alu/SteelExt, VinylExt	Deck, Patio	2-CarGarage	Att/BuiltInG, Oversizedgar	2-CarParking	Sidewalks, StreetLights, TennisCrt(s), Fencing, PlayEquipmnt, UndrgrndElec	CulDeSacLot		AssocPool	ComAreaMaint, LawnMaint, SnowRemoval, SwimFee, TennisCourt, ClubHouse				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5962821		211	2/15/2012 12:26:06 PM	600586052	22				False		False	False	False		11/09/2011			N			Mercer County		0.06	Y	Y	Y	N	Y	N	Cash	359000.00		Brian R & Cheryl A Schwendt	12-00006-00186	331600	Foxmoor	2	2	Y			
5968692	TREND	STL	$344,999	$335,000	$335,000	11/02/2011	01/18/2012		37	194 Union St	Robbinsville	NJ	08691-4224	21112	Washington Twn Ctr	RTC	3	3.1	Y	Y		2			0		Brenda Murray			Gloria Nilson & Company Real Estate-Princeton Jct	(609) 452-2188			Pristine 2 Year Young Brick Front Townhome with 3 bedrooms, 3 1/2 baths, located in desirable Town Center. This tastefully decorated home features hardwood floors on the first floor, 9ft ceilings and wonderful upgrades throughout. The sun filled kitchen has granite countertops, beautiful  42" cherry cabinets, pantry closet, lots of recessed lighting and more. Upstairs is a spacious master bedroom with walk-in closet, master bath with a double vanity with a corian top.  The second and third bedroom both have their own private full baths.  Step outside thru the sliding door on to the new beautiful expanded maintenance free landing overlooking the new paver patio.  The basement has been professionally finished with lots of room for a media area and plenty of space for storage. The front of the house faces a park area, there are NO Association Fees! Enjoy restaurants and shops just steps away. Minutes to major roadways to NYC/Phil & train stations. Fantastic home is in Move In Ready Condition, North East Facing	Robbinsville Twp			Robbinsville	N			$9,057	2011	Robb/Eddinburg	1	194	Union St	Robbinsville Twp	FeeSimple	3+Story	CarriageHous	30-90Days	Average+	9Ft+Ceiling, CeilngFan(s), Attic/HseFan, CableTVWired, StallShower	Foyer/VestEn	FulBathMnBed, WalkInClstMB		EatInKitchen	KitPantry, KitDoubleSin, KitBuiltInRa, BuiltInDishW	GasCooking, ElecCooking	FullBasement	Finished(All), Finished(Partial)	AccessPanel	UpprFlrLndry	NoFireplace		FinishedWood, W/WCarpeting, TileFl	GasHeat	HotAirHeat, ZonedHeat, ProgThermostat	CentralAir	GasHotWater	PublicWater	PublicSewer		ConcreteFoun	PitchedRoof	VinylExt, BrickExt	Patio	1-CarGarage	DetachedGar	1-CarParking, StreetParkng	Sidewalks, StreetLights, ExteriorLght	LevelLot, FrontYard, RearYard		NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5968692		211	2/2/2012 12:15:36 AM	600592275	37				False		False	False	False		12/08/2011			N			Mercer County		0.05	N	Y	Y	N	N	N	Conventional	344999.00		Withheld	12-00008-00001  12	351300	Washington Twn Ctr	3	1	Y			
5969805	TREND	STL	$169,900	$159,500	$159,500	11/05/2011	10/01/2012		218	234 Wyndham Pl	Robbinsville	NJ	08691-3140	21112	Foxmoor	FLT	2	1.0	Y	N		23		2	0x0		Roxanne Gennari			Coldwell Banker Residential Brokerage-Princeton Jc	(609) 799-8181			Pristine second level Condo in desirable Foxmoor. This property offers a private entrance to the open floor plan featuring a large living room with new wall to wall carpeting, formal dining room with  sliding doors leading to the balcony overlooking the wooded views. The ultra custom new kitchen has granite counter tops and new stainless steel appliances. This is a chef's delight! Also included are two bedrooms with Pergo flooring, convenient laundry and newly upgraded full bath. The attic has a large floored storage area. Featuring six paneled doors, this Condo has newer central air condition, hot water heater, washer and dryer. Conveniently located within walking distance to Foxmoor, Town Center, shops and stores, it is also convenient to the train and major routes. Association includes access to two swimming pools, tennis court and club house	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	204.00	M	$5,141	2011	Washington	1	234	Wyndham Pl	Robbinsville Twp	Condo-FeeSim	2-Story	OtherStyle	Negotiable	Average+	CeilngFan(s)	Foyer/VestEn			EatInKitchen	BuiltInDishW	GasCooking	NoBasement		AccessPanel, FlooredAttic	MainFlrLndry	NoFireplace		W/WCarpeting, TileFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			PitchedRoof, ShingleRoof	Alu/SteelExt, VinylExt	Balcony	NoGarage		ParkingLot				AssocPool	LawnMaint, SnowRemoval, TrashRemoval, TennisCourt, ClubHouse				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5969805		211	10/16/2012 12:23:32 AM	600593488	218				False		False	False	False		08/10/2012			N			Mercer County	5	0.00	N	N	N	Y	N	N	Conventional	178900.00		Withheld	12-00003  01-00006  18-C234	199400	Foxmoor	1	0	Y			
5970471	TREND	STL	$48,900	$43,000	$43,000	11/04/2011	05/18/2012		137	24 Oak St	Robbinsville	NJ	08691	21112	None Available	MOB	2	2.0	N	N		16			0x0		Neil Paul			RE/MAX Tri County	(609) 587-9300			Gorgeous model in Desirable Robbinsville!  Priced to sell!  Large master bath with soaking tub and walk in shower.  Big eat in kitchen with loads of cabinet space.  Cozy living room with woodburning fireplace.  2nd bedroom and 2nd full bath.  Plus an extra room coule be office or den.  No taxes.  $499 a month includes water, sewer, snow and trash removal.  An inexpensive lifestyle-close to New Jerset Turnpike, Interstate 95, 295 and train station.  Purchase subject to management approval and credit check.	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	499.00	M	$	2011	Route 130	1	24	Oak St	Robbinsville Twp	LotLease	1-Story	OtherStyle							EatInKitchen		GasCooking	NoBasement			MainFlrLndry	OneFirePl	StoneFirePl		GasHeat		CentralAir	GasHotWater	PublicWater	PublicSewer				VinylExt		NoGarage		StreetParkng				NoPool	SnowRemoval, TrashRemoval, WaterFee, SewerFee				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5970471		211	6/2/2012 12:25:01 AM	600594181	141				False		False	False	False		03/19/2012			N			Mercer County		0.00	Y	N	N	N	Y	N	Cash	48900.00		Withheld	None Available	0	None Available	2	0	Y			
5971203	TREND	STL	$399,500	$385,000	$385,000	11/07/2011	07/12/2012		201	82 Union St	Robbinsville	NJ	08691-4186	21112	Washington Twn Ctr	TWN	3	2.1	Y	Y		6			0x0		Shirley M. Littleford			ERA Central Realty Group - Bordentown	(609) 298-4800			REDUCED! Stylish & Elegant! N.Facing Coach IV,comes complete with several thousand dollars in upgrades through out! The feel of quality can be seen and felt from the moment you step into the foyer with hardwood flooring that flows through out most of the first floor, along with it's 9' ceilings and crown molding. The formal living room and formal dining room are showcased by crown molding and chair railing, just a few touches of love. First floor office/den {4th bedrm?} is a plus. The expanded kitchen boosts a quaint breakfast area with sliders that lead to a paved patio for privacy and tranquility. The driveway pad along with your garage makes parking a breeze. The Granite counter tops, tile flooring and stainless steel appliances help complete this total package! Don't forget the Granite Breakfast Bar with a tiled back splash overlooking the living room for easy entertaining! The timeless elegance continues to the Master Bedroom with double doors and full bath complete with Jacuz. NO Association fee!	Robbinsville Twp			Robbinsville	N			$10,474	2011	Robb-Edinberg	1	82	Union St	Robbinsville Twp	FeeSimple	2-Story	Traditional	<30Days	Average+	9Ft+Ceiling, CableTVWired	Foyer/VestEn	WhirlpoolMnB, FulBathMnBed, WalkInClstMB	Den/Study/Li	KitW/BrkfstR	KitPantry, KitCookTop, KitBuiltInRa, BuiltInDishW, BuiltInRefig	GasCooking	FullBasement		AccessPanel	BsmtLaundry	OneFirePl	Gas/Propane	FinishedWood, W/WCarpeting, TileFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer	100-150AmpEl	Block/BrickF	ShingleRoof	VinylExt, BrickExt	Patio	1-CarGarage	Att/BuiltInG, InsideAccess, GarDoorOpner	StreetParkng, DrivewayPrk	Sidewalks, StreetLights			NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5971203		211	7/13/2012 9:07:09 AM	600594953	201				False		False	False	False		05/25/2012			N			Mercer County	8	0.08	Y	Y	Y	N	N	N	VA	424900.00		withheld	12-00003  25-00004	406300	Washington Twn Ctr	2	1	Y	Coach Home Iv		
5971597	TREND	STL	$499,000	$482,500	$482,500	11/09/2011	02/15/2012		58	3 Hamton Ct W	Robbinsville	NJ	08691-3642	21112	Sandlewood	SNG	4	2.1	Y	Y	2,800	20			0		Joe DeLorenzo			RE/MAX IN TOWN	(609) 895-0500			Gorgeous Beech model on a lovely cul-de-sac in Desirable Sandlewood Estates! This 4 bedroom beauty is impeccable and has been meticulously maintained and updated by the owners.  Many features include: Fabulous new kitchen with furniture grade maple cabinets, granite countertops, stainless steel appliances, sliding door to the rear deck, recessed lighting and designer tile back splash, nice sized family room with fireplace, French doors lead to the large living room, formal dining room and 2 story foyers. Master bedroom with dressing area, master bath has jetted tub and shower, 3 generous sized bedrooms all in excellent condition.  Finished basement makes a perfect recreation room with full  additional room for an in home office. This home sits on a gorgeous fenced in lot with extra large rear 2 tier deck with motorized awning and a paver patio. Excellent schools, Excellent location, Excellent Condition makes this an Excellent find!  Don't miss this one, price to sell!	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	200.00	A	$12,789	2011	Ivanhoe	1	3	Hamton Ct W	Robbinsville Twp	FeeSimple	2-Story	Colonial	30-90Days	Average+	SecuritySys, CableTVWired, SprinklerSys, BayWindow, StallShower, EnrgyEfficntWdws	Foyer/VestEn	FulBathMnBed, SitAreaMnBed, WalkInClstMB	Game/MediaRm	EatInKitchen	KitIsland, KitPantry, SelfClnOven, BuiltInDishW, Disposal	GasCooking	FullBasement			MainFlrLndry	OneFirePl	BrickFirePl	FinishedWood, W/WCarpeting, TileFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer	200-300AmpEl	Block/BrickF	PitchedRoof, ShingleRoof	VinylExt, StoneExt	Deck, Patio	2-CarGarage	Att/BuiltInG	3+CarParking, StreetParkng, DrivewayPrk	Sidewalks, StreetLights, LawnSprinklr, Fencing, UndrgrndElec, ExteriorLght	CulDeSacLot, LevelLot, OpenLot, FrontYard, RearYard, SideYard(s)		NoPool	ComAreaMaint		Shed(s)		http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5971597		211	3/1/2012 12:23:28 AM	600595370	58				False		False	False	False		01/04/2012			N			Mercer County	9	0.72	Y	Y	Y	N	Y	N	Conventional	495000.00		On Record	12-00030  02-00004	496100	Sandlewood	2	1	Y			
5972588	TREND	STL	$175,000	$140,000	$140,000	11/14/2011	07/31/2012		113	383 Andover Pl	Robbinsville	NJ	08691-3442	21112	Andover Glen	FLT	2	2.0	Y	N		999		1	0x0		Pamela Bless			RE/MAX Tri County	(609) 587-9300			Sit on your patio and enjoy the sunrise! First floor condo, Wilson Art Presidential laminate flooring. Wood-burning fireplace with marble surround. Top of the line kitchen appliances. Newer heater and hot water heater. Situated conveniently  to collection of shopping and dining and expedient commute via Hamilton or Princeton Jct. Train Stations, NJ Turnpike, I-95, and I-295. Subject to third party approval.	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	190.00	M	$5,336	2011	Hutchinson	1	383	Andover Pl	Robbinsville Twp	Condo-FeeSim	1-Story	OtherStyle	Negotiable	Average+	CeilngFan(s), CableTVWired				EatInKitchen	SelfClnOven, BuiltInDishW	GasCooking	NoBasement			MainFlrLndry	OneFirePl	LR/GRFireP	TileFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer				VinylExt		NoGarage		ParkingLot	Sidewalks, StreetLights, LawnSprinklr			NoPool	ComAreaMaint, ExtBldgMaint, LawnMaint, TrashRemoval, SwimFee, TennisCourt, ClubHouse				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5972588		211	8/15/2012 12:19:59 AM	600596417	113			1	True		True	True	False		03/05/2012			N			Mercer County	5	0.00	Y	N	N	Y	N	N	Cash	175000.00		Withheld	12-00005-00025  02-C383	207000	Andover Glen	2	0	Y			
5972926	TREND	STL	$189,000	$182,000	$182,000	11/14/2011	05/15/2012		138	2 Stratton Ct	Robbinsville	NJ	08691-3108	21112	Foxmoor	RTC	2	1.1	Y	Y	1,196	24			22X79		Richard Burke			BHHS Fox & Roach-Princeton	(609) 924-1600			Why live in a Condo when you can afford this great Townhouse!  Well-maintained Bancroft Model Two Bedroom Townhouse in Foxmoor! Features a Great Room with sliding glass door to the fenced yard with Patio. Adjacent Dining Area and Eat-in Kitchen with Oak cabinetry and contemporary, designer lighting. DR & LR pleases w/gleaming hardwood bamboo floors. Large Master Bedroom, spacious Second Bedroom and Main Bath with dual sinks, soaking tub and stall shower on the Upper Level. Newer sliding glass door (2009) and A/C / Furnace (2007), New Skylight 2011. Exterior storage shed, too. Enjoy Community Pools, Tennis Courts, Clubhouse, Recreation Field & Playground. Walk to parks, lake & shopping, only minutes to Hamilton Train Station. Award winning Blue Ribbon Robbinsville Schools!	Robbinsville Twp		Pond Road Middle	Robbinsville	N	102.00	M	$5,973	2011	Washington Bvd	1	2	Stratton Ct	Robbinsville Twp	FeeSimple	2-Story	Colonial	Immediate	Average+	Skylight(s), CeilngFan(s), CableTVWired, StallShower	LR/GREntr	FulBathMnBed		EatInKitchen	KitBuiltInRa	GasCooking	NoBasement		PullDnStairs, AccessPanel	MainFlrLndry	NoFireplace		FinishedWood	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer	60AmpElecSys	BltOnSlabFou	PitchedRoof, ShingleRoof	VinylExt	Patio	NoGarage		Asgn/DeedPrk, ParkingLot	StreetLights, UndrgrndElec			AssocPool	ComAreaMaint, ExtBldgMaint, SnowRemoval				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5972926		211	5/30/2012 12:24:54 AM	600596768	138				False		False	False	False		03/30/2012			N			Mercer County	5	0.04	N	N	N	N	Y	N	Cash	192000.00		witheld	12-00004  08-00002	231700	Foxmoor	1	1	Y	Bancroft		
5976266	TREND	STL	$199,000	$187,500	$187,500	11/21/2011	02/24/2012		57	19 Tynemouth Ct	Robbinsville	NJ	08691-3148	21112	Foxmoor	RTC	2	1.1	Y	N		23			22X82		Desiree Daniels			RE/MAX Tri County	(609) 587-9300			Clean, well maintained 2 bedroom 1.5 bath Foxmoor town home in prime location backing to woods. Tile entry foyer, updated eat in kitchen with new auto close cabinetry, ceiling fan, S/S sink & fresh paint. Open living room combo with fireplace & triple pane slider to the private backyard. New heat, a/c & windows. Master bedroom with his/hers walk in closets and updated main bath with bonus linen closet. Main floor laundry & outside storage complete this fabulous home. Minutes from the Hamilton Train Station & all major roadway's. Walk to top rated Robbinsville schools, shopping, public transportation & professional offices.	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	101.00	M	$6,641	2011	Yorkshire	1	19	Tynemouth Ct	Robbinsville Twp	FeeSimple	2-Story	Colonial	Immediate	Average+	9Ft+Ceiling, CableTVWired	Foyer/VestEn	WalkInClstMB		EatInKitchen		GasCooking	NoBasement		AccessPanel	MainFlrLndry	OneFirePl	LR/GRFireP	W/WCarpeting, TileFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			ShingleRoof	VinylExt, WoodExt		NoGarage		2-CarParking	Sidewalks, StreetLights, TennisCrt(s), UndrgrndElec			AssocPool	ComAreaMaint, LawnMaint, SnowRemoval, TrashRemoval, SwimFee, TennisCourt, ClubHouse	ExtPoolFee			http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5976266		211	3/10/2012 12:16:58 AM	600600269	57				False		False	False	False		01/16/2012			N			Mercer County	5	0.04	Y	N	N	N	Y	N	Conventional	199000.00		Withheld	12-00004  01-00019	257600	Foxmoor	1	1	Y			
5979342	TREND	STL	$159,000	$140,000	$140,000	12/03/2011	02/22/2012		45	60 Wyndham Pl	Robbinsville	NJ	08691-3123	21112	Foxmoor	FLT	2	2.0	Y	N		21		2	0		Chuck Bernard			Keller Williams Real Estate-Langhorne	(215) 757-6100			MOTIVATED Homeowner! Come see this second floor end unit two bedroom two bath condo in Foxmoor. Well maintained unit that backs to woods. Foxmoor offers community pool, tennis courts and clubhouse for your enjoyment. The seller is providing a one year home warrantee for your piece of mind.	Robbinsville Twp			Robbinsville	N	208.00	M	$5,393	2011	Washington Blv	1	60	Wyndham Pl	Robbinsville Twp	Condo-FeeSim	1-Story	Traditional, EndUnit/Row				Foyer/VestEn	FulBathMnBed, WalkInClstMB		FullKit-NoEI	KitPantry, KitBuiltInRa, SelfClnOven, BuiltInDishW	GasCooking	NoBasement		AccessPanel	MainFlrLndry	NoFireplace		W/WCarpeting, Vinyl/LinFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer	100-150AmpEl	BltOnSlabFou	PitchedRoof, ShingleRoof	VinylExt, BrickExt	Balcony	NoGarage		ParkingLot, PermitParkng	UndrgrndElec	CornerLot		AssocPool	ComAreaMaint, ExtBldgMaint, LawnMaint, SnowRemoval, TrashRemoval, ParkFee, SwimFee				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5979342		211	2/23/2012 12:10:55 AM	600603554	45				False		False	False	False		01/16/2012			N			Mercer County		0.00	N	N	N	Y	Y	N	Conventional	159000.00		Alice & John McNamara	12-00003  01-00006  16-C060	209200	Foxmoor	2	0	Y			
5979816	TREND	STL	$524,900	$516,000	$516,000	12/06/2011	05/03/2012		91	3 Violet Ln	Robbinsville	NJ	08691-2513	21112	Windsor Meadows	SNG	5	3.1	Y	Y		18			.59		Matthew Green			Gloria Nilson & Company Real Estate-Princeton Jct	(609) 452-2188			This spectacular expanded Cambridge model features 5 bedrooms, 3.1 baths on a quiet cul-de-sac in the Windsor Meadows development. Featuring a 2 story foyer with Brazilian Tiger HW floors, decorative molding & upgraded light fixtures thru-out. Stunning designer kitchen feats, HW flrs, SS appliances, Wolf stove w/commercial hood, granite counter tops, trash compactor, upgraded cherry cabinets, custom tile back splash & a new edition making the kitchen & FR a large open floor plan w/ view of the landscaped yard & in-ground pool. The FR feats a WoodB FP, an upgraded mantle & newer bay window. DR feats HW flrs, & neutral colors.  FLR feats decorative upgraded carpeting & french doors. Master BedRM feats cathedral ceiling, carpet, & neutral colors. Exquisite MBath feats dual vanity w/marble top, soaking tub & upgraded shower stall with travertine tile. Home also feats Anderson windows thru-out,  full finished Basement w/full bath & gas FP, 2 car garage, heated pool, along with a new trex deck in yard, & much more!	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	325.00	A	$13,491	2011	Wildflower	1	3	Violet Ln	Robbinsville Twp	FeeSimple	2-Story	Colonial	<30Days	Average+	Cathedral/Va, 9Ft+Ceiling, CeilngFan(s), CableTVWired, SprinklerSys, StallShower	Foyer/VestEn		Sun/FlaRoom	EatInKitchen	KitIsland, Compactor	GasCooking	FullBasement	Finished(All), Finished(Partial)		MainFlrLndry	TwoFirePl	FamRoomFireP	FinishedWood, W/WCarpeting	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			ShingleRoof	VinylExt	Deck, Patio	2-CarGarage	Att/BuiltInG	3+CarParking, DrivewayPrk	Sidewalks, StreetLights, LawnSprinklr, Fencing	CulDeSacLot, FrontYard, RearYard, SideYard(s)		InGroundPool	ComAreaMaint				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=5979816		211	5/18/2012 12:19:12 AM	600604057	91				False		False	False	False		03/05/2012			N			Mercer County		0.59	Y	Y	Y	N	N	N	Conventional	549900.00		Could Be You!	12-00008  01-00010	523300	Windsor Meadows	3	1	Y	Cambridge		
