mlsnum	Originating_MLS	status	listprice	currentprice	soldprice	listdate	solddate	expireddate	dom	address	city	state	zip	area	tract	type	beds	baths	diningroom	familyroom	sqft	age	numstories	unitfloor	lotsize	mapcode	agentname	agentphone	agentemail	officename	officephone	showinginst	agentcomments	remarks	schooldistrict	elementaryschool	juniorhighschool	highschool	newconstruction	hoafee	hoafreq	taxes	taxyear	xstreets	proptype	housenum	streetname	township	ownership	design	style	possession	propcondition	interiorfeat	mainent	mainbdrm	otherrooms	kitchen	kitfixt	cookingfuel	bsmt	bsmtdesc	attic	laundry	fireplace	fireplacetype	Flooring	HeatFuel	HeatType	Cooling	HotWater	Water	Sewer	Electric	Foundation	Roof	ExterSurface	PorchDeck	Garage	GarageType	Parking	ExterFeat	LotDesc	ShoreWater	PoolType	CHFeeInc	CHExtras	OtherStruc	NewFin	picture_url	sellerconcessions	cnty	dtmodified	pid	pmp	certifications	additionalbankowned	additionalthirdpartyapproval	additionalshortsale	sellerconcessionsamount	finalshortsale	finalthirdpartyapproval	finalbankowned	distance	pending_date	AbovrGrIntSqFt	BelowGrIntSqFt	HomeBuilt	BasemtFtPrintPercent	BasemtFinPrintPercent	County	TotalRooms	Acres	HasFireplace	HasBasement	HasGarage	IsCondoAss	IsHOA	HasSellerConcession	FinalFinancing	OriginalPrice	NumberOfUnits	OwnerName	TaxID	Assessment	Subdivision	FullBaths	PartialBaths	HasCentralAC	Model	CondoBuildingName
6178349	TREND	STL	$499,900	$477,000	$477,000	03/01/2013	06/24/2013		50	4 Thistle Pl	Robbinsville	NJ	08691-2512	21112	Windsor Meadows	SNG	4	2.1	Y	N		19			0x0		Nancy Goldfuss			BHHS Fox & Roach-Princeton	(609) 924-1600			Pristine, tastefully upgraded and well maintained, this beautiful colonial is located in the coveted Windsor Meadows neighborhood.  Amenities include: two story entrance hall, skylights, hardwood floors, wainscoting, fireplace, kitchen upgraded recently (2010) with granite counters, stainless appliances, tumbled marble back splash.  Also,, finished basement with recreation room and office, irrigation system, security system, large patio, plus the furnace, hot water heater and A/C were installed in 2011...highly rated schools and convenient to major roads for commuting to NY and Philadelphia. One time capital contribution of $360.00.	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	290.00	A	$13,232	2012	Wildflower Tra	1	4	Thistle Pl	Robbinsville Twp	FeeSimple	2-Story	Colonial	Negotiable		SecuritySys, Skylight(s), CableTVWired, SprinklerSys	Foyer/VestEn	FulBathMnBed		EatInKitchen		GasCooking	FullBasement	Finished(All), Finished(Partial)	AccessPanel	LowFlrLndry	OneFirePl	BrickFirePl	FinishedWood, W/WCarpeting	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			PitchedRoof	VinylExt	Patio	2-CarGarage	Att/BuiltInG	3+CarParking	LawnSprinklr	LevelLot		NoPool	ComAreaMaint				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6178349		211	7/9/2013 12:24:00 AM	600807839	50				False		False	False	False		04/19/2013			N			Mercer County	8	0.57	Y	Y	Y	N	Y	N	Conventional	499900.00		Of Record	12-00008-00011  13	496500	Windsor Meadows	2	1	Y	Newport		
6180480	TREND	STL	$565,000	$555,000	$555,000	03/01/2013	06/28/2013		13	1247 Park St	Robbinsville	NJ	08691-4218	21112	Town Center	SNG	4	2.1	Y	Y	3,450	6			0		Anthony Rosica			Gloria Nilson & Company Real Estate - Robbinsville	(609) 259-2711			The Long Awaited Expanded Village IV Builders Model w/over $200k and 3450sqft of living space w/Solar Panels. Custom Stained Glass Front door welcomes you to an open 2-story foyer that leads you thru the open floor plan. Designer Kitchen w/Granite Tops and Stainless Appliances, incl GE Designer Monogram Stove, Hood and DW and custom features throughout, including glass cabinetry, under cabinet lighting, etc. Custom Built-in Features thruout including Expanded Family Room w/Custom Entertainment Media Center wired for surround sound. Custom Built-in units in Office and Master bedroom. 2nd Floor welcomes you with Loft area w/Custom Cabinetry and Corian Counter tops possible home office or homework station. Master Suite includes Designer bath w/Jacuzzi tub and 2 Walk-in closets. Upgraded Flring, Lighting and Trim Package thruout. Custom Deck and Patio w/Pond and Fountain, 2-Car Gar, 2-Zone HVAC, Sprinkler system with rain sensors and more! 10 Year HOW warranty still in effect. Minutes to schools, parks, shops,etc	Robbinsville Twp			Robbinsville	N			$13,533	2012	Newtown Blvd	1	1247	Park St	Robbinsville Twp	FeeSimple	2-Story	Colonial, Contemporary		Average+	SecuritySys, Cathedral/Va, 9Ft+Ceiling, SprinklerSys	Foyer/VestEn	WhirlpoolMnB, WalkInClstMB		EatInKitchen	KitBuiltInRa, BuiltInDishW, BuiltInRefig	GasCooking	FullBasement	UnfinishBsmt		MainFlrLndry	NoFireplace		FinishedWood, W/WCarpeting, TileFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			ShingleRoof	VinylExt, BrickExt	Deck, Patio	2-CarGarage	DetachedGar	DrivewayPrk				NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6180480		211	12/17/2014 10:08:22 PM	600810034	13				False		False	False	False		03/13/2013			N			Mercer County		0.15	N	Y	Y	N	N	N	Conventional	565000.00		Bradley J & Jaculin A Balint	12-00003  12-00002	507800	Town Center	2	1	Y	Village Home 4		
6180497	TREND	STL	$185,000	$177,000	$177,000	03/06/2013	06/03/2013		41	53 Andover Pl	Robbinsville	NJ	08691-3407	21112	Andover Glen	FLT	2	2.0	Y	N		23		1	0.00		Mary Higham			Callaway Henderson Sotheby's Int'l-Pennington	(609) 737-7765			Beautifully renovated 1st floor corner unit overlooking landscaping in a great location. NEW! NEW! NEW! New neutral carpeting throughout the entire unit. New state-of-the-art kitchen with maple cabinets, granite counter tops, new refrigerator, stove, microwave, sink and faucets. Both bathrooms upgraded with new vanities, sinks, countertops, lavatories and lighting.  Completely re-painted throughout with many new windows and all new screens. New decorator shades add the right touch as do the wood burning fireplace and ceiling fan with light. HVAC and Hot Water Heater are less than 3 years old. Plenty of closet space and storage shed. This stunning unit is definitely a "must see" - its tasteful renovation is a delight one should not miss!	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	200.00	M	$4,954	2012	Hutchinson	1	53	Andover Pl	Robbinsville Twp	Condo-FeeSim	1-Story	Contemporary	30-90Days	Average+	SecuritySys, CeilngFan(s), CableTVWired, StallShower, ReplacementWdws		FulBathMnBed, WalkInClstMB		EatInKitchen	SelfClnOven	GasCooking	NoBasement			MainFlrLndry	OneFirePl	LR/GRFireP	W/WCarpeting	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer				VinylExt	Patio	NoGarage		ParkingLot	Sidewalks, StreetLights			AssocPool	ComAreaMaint, ExtBldgMaint, LawnMaint, SnowRemoval, TrashRemoval, ClubHouse, AllGroundFee				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6180497		211	6/3/2013 9:20:17 PM	600810060	41				False		False	False	False		04/15/2013			N			Mercer County	5	0.00	Y	N	N	Y	N	N	Conventional	189000.00		Witheld	12-00005-00025  03-C053	185900	Andover Glen	2	0	Y			
6180622	TREND	STL	$530,000	$510,000	$510,000	03/06/2013	10/07/2013		147	7 Union St	Robbinsville	NJ	08691-4184	21112	Washington Twn Ctr	SNG	4	2.1	Y	Y		8			0x0		Harveen Bhatla			Keller Williams Real Estate-Princeton	(609) 987-8889			EVEN BETTER THAN A MODEL HOME, THIS HOME IS SURE TO IMPRESS YOU! Let's start with the new FIBRON stairs that lead to the front door & enter the 2 story entry foyer which is open to the formal living & dining rooms, both with custom millwork. The dining room is draped in sunlight from a large bay window & leads to a beautiful eat in kitchen with 42" Maple cabinets, granite counters & tile backsplash. Open to a large family room with marble fireplace. 1st floor laundry leads to an incredible backyard with paver patio with integrated lighting, walkway with a wrought iron arbor & beautiful landscaping all around! 2nd floor offers an impressive master bedroom & bath, 3 large addl. bedrooms & a hall bath. Amazing finished basement using the Owens Corning Basement system with multiple rooms – large play area, a theater & an office! Addl. features include a Whole house fan, entire house beautifully painted, all windows with custom wood blinds & a two car garage with Swisstrax flooring tiles! PREPARE TO BE IMPRESSED!	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N			$12,653	2012	Lake Drive	1	7	Union St	Robbinsville Twp	FeeSimple	2-Story	Colonial	Negotiable		SecuritySys, 9Ft+Ceiling, CeilngFan(s), Attic/HseFan, CableTVWired, BayWindow, EnrgyEfficntWdws	Foyer/VestEn, CathCeilEntr	FulBathMnBed, WalkInClstMB		EatInKitchen	KitDoubleSin, SelfClnOven, KitCommRange	GasCooking	FullBasement	BsmtDrainSys, Finished(All), Finished(Partial)	AccessPanel	MainFlrLndry	OneFirePl	MarbleFirePl, Gas/Propane	FinishedWood, W/WCarpeting, TileFl	GasHeat	HotAirHeat, ZonedHeat	CentralAir	GasHotWater	PublicWater	PublicSewer		ConcreteFoun	PitchedRoof, ShingleRoof	VinylExt, WoodExt, BrickExt	Patio, Porch	2-CarGarage	DetachedGar, GarDoorOpner	1-CarParking, DrivewayPrk	Sidewalks, StreetLights, Fencing, SatelliteDsh, UndrgrndElec, ExteriorLght	FrontYard, RearYard		NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6180622		211	10/22/2013 12:22:28 AM	600810187	147				False		False	False	False		07/30/2013			N			Mercer County	8	0.12	Y	Y	Y	N	N	N	Conventional	575000.00		Witheld	12-00003  49-00003	474800	Washington Twn Ctr	2	1	Y	Carriage V		
6180651	TREND	STL	$304,888	$295,000	$295,000	03/05/2013	07/24/2013		102	35 Chatham Ct	Robbinsville	NJ	08691-4007	21112	Foxmoor	RTC	3	2.1	Y	Y		10			0X0		Leticia Gutierrez			Weichert Realtors-East Brunswick	(732) 254-1700			This townhome has 3 spacious bedrooms, 2.5 baths and an oversized garage. It offers extras like an expanded EIK with additional 42" oak cabinets, expanded counter space, custom halogen under cabinet lighting, ceramic tile back splash, upgraded faucet/sink and upgraded ceramic floor tile.It also has a custom designed fireplace mantle and surround, a built in electronic air filtrationsystem accompanying the HVAC system. The laundry room has an oak cabinet and a wash tub located in the second floor. The master suite features cathedral ceiling and a large walk in closet. The master bath has a dualvanity, expanded shower and an oversized soaking tub. There are additional storage in the attic and under the stairs.	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	108.00	M	$8,629	2012	Wellesley	1	35	Chatham Ct	Robbinsville Twp	FeeSimple	2-Story	Colonial	Negotiable		CableTVWired, AirFilterSys, StallShower	LR/GREntr	FulBathMnBed, SitAreaMnBed, WalkInClstMB		EatInKitchen	KitPantry, BuiltInDishW	GasCooking	NoBasement		PullDnStairs	UpprFlrLndry	OneFirePl	FamRoomFireP	FinishedWood, W/WCarpeting, TileFl	GasHeat		CentralAir	GasHotWater	PublicWater	PublicSewer	CircBreakers	ConcreteFoun	ShingleRoof	VinylExt, BrickExt	Patio	1-CarGarage	Att/BuiltInG, InsideAccess, GarDoorOpner, Oversizedgar	ParkingLot	Sidewalks, StreetLights, Fencing, ExteriorLght	LevelLot, FrontYard, RearYard		AssocPool	LawnMaint, SnowRemoval, TrashRemoval, SwimFee, TennisCourt, ClubHouse				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6180651		211	10/7/2013 3:46:55 PM	600810216	102				False		False	False	False		06/14/2013			N			Mercer County	7	0.05	Y	N	Y	N	Y	N	Cash	311999.00		Michelle C Gutierrez	12-00003  02-00113	323800	Foxmoor	2	1	Y			
6180713	TREND	STL	$819,900	$750,000	$750,000	03/07/2013	06/01/2013		87	9 Emerald Rd	Robbinsville	NJ	08691	21112	Cubberly Meadows	SNG	5	4.1	Y	Y	4,400	0			210x100		Maeira Werthenschlag			WCD Realty LLC	(732) 750-1111			This expanded 4400 sq ft Guilford model includes a Guest Room suite with a full bathroom on the first floor, plus above it on the second floor, there is a conversion of the attic space in the Master Bedroom suite into living space.  The Master Bathroom itself is enlarged as well and has a volume ceiling.  The Family Room cathedral ceiling was raised to become a full two story room with additional windows.  Ths house has 2 separate HVAC systems and it is an energy star home- Making the home energy efficinet.  In addition, the buyer will enjoy elaborated landscaping, double garage door plus a single garage door and much more upgrades!!  Move in 30 days!!	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	Y	25.00	M	$4,456	2012	Hutchinson Rd	1	9	Emerald Rd	Robbinsville Twp	FeeSimple	2-Story	Colonial							EatInKitchen		GasCooking	FullBasement			MainFlrLndry	OneFirePl			GasHeat, SolarHeat		CentralAir	GasHotWater	PublicWater	PublicSewer				VinylExt, BrickExt, StoneExt	Deck	3-CarGarage		3+CarParking				NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6180713		211	7/11/2013 12:05:17 PM	600810280	87				False		False	False	False		04/13/2013			N			Mercer County	9	0.46	Y	Y	Y	N	Y	N	Conventional	779900.00		Cubberly Meadows Llc	12-00004  02-00005	167200	Cubberly Meadows	4	1	Y	Guilford		
6180831	TREND	STL	$845,000	$858,500	$858,500	03/07/2013	09/01/2013		59	21 Emerald Rd	Robbinsville	NJ	08691	21112	Cubberly Meadows	SNG	5	3.1	Y	Y	4,400	0			2 acres		Maeira Werthenschlag			WCD Realty LLC	(732) 750-1111			This expanded 4400 sq ft popular Guilford model includes a Guest Room suite with a full bathroom on the first floor, plus above it on the second floor.  The Master Bathroom is enlarged and has a volume ceiling.  The Family Room cathedral ceiling was raised to become a full story room with additional windows.  The house also has a walk out from basement with windows. Must see this spectacular home in Cubberly Meadows Estates- a new community of 110 homes.	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	Y	25.00	M	$4,664	2012	Hutchinson	1	21	Emerald Rd	Robbinsville Twp	FeeSimple	2-Story	Colonial							EatInKitchen		GasCooking	FullBasement			MainFlrLndry	OneFirePl			GasHeat		CentralAir	GasHotWater	PublicWater	PublicSewer				VinylExt, BrickExt, StoneExt	Deck	3-CarGarage		3+CarParking				NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6180831		211	10/15/2013 12:13:44 PM	600810401	59				False		False	False	False		05/04/2013			N			Mercer County	9	1.49	Y	Y	Y	N	Y	N	Conventional	825000.00		Cubberly Meadows LLC	12-00004  01-00011  38	175000	Cubberly Meadows	3	1	Y			
6181250	TREND	STL	$189,000	$177,500	$177,500	03/06/2013	07/26/2013		66	194 Wyndham Pl	Robbinsville	NJ	08691-3135	21112	Foxmoor	RTC	2	2.0	Y	N		27			0.00		Tony Lee			BHHS Fox & Roach-Hamilton	(609) 890-3300			Beautifully maintained second floor unit nestled in one of Wyndham's most private sections. Features include a spacious open floor plan with neutral walls and new carpeting throughout. Eat-in kitchen has newer appliances and a tile floor. The master bedroom is extra bright with three windows to let in all the sunlight. Wyndham is located in one of the state's most desirable school districts and an easy commute to Princeton. Close to all major highways as well as the train station to make it a convenient trip to Philadelphia or New York City.	Robbinsville Twp				N	220.00	M	$5,450	2012	Washington Blv	1	194	Wyndham Pl	Robbinsville Twp	Condo-FeeSim	OtherDesign	EndUnit/Row	30-90Days	Average+	CeilngFan(s), CableTVWired	Foyer/VestEn	FulBathMnBed		EatInKitchen	SelfClnOven, BuiltInDishW	GasCooking	NoBasement		FlooredAttic	MainFlrLndry	NoFireplace		W/WCarpeting, TileFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			PitchedRoof, ShingleRoof	VinylExt, BrickExt	Balcony	NoGarage		ParkingLot	Sidewalks, StreetLights, TennisCrt(s)			AssocPool	ComAreaMaint, LawnMaint, SnowRemoval, TrashRemoval, WaterFee, TennisCourt, ClubHouse		Shed(s)		http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6181250	toward buyer prepaids	211	7/31/2013 4:44:46 PM	600810836	66				False	150	False	False	False		05/10/2013			N			Mercer County	5	0.00	N	N	N	Y	N	Y	Conventional	189000.00		~ Withheld ~	12-00003  01-00006  18-C194	204500	Foxmoor	2	0	Y			
6183539	TREND	STL	$450,000	$440,000	$440,000	03/12/2013	07/12/2013		36	111 Hillside Dr	Robbinsville	NJ	08691-3614	21112	Hillside Terrace	SNG	4	3.0	N	Y		44			122X182		Marc Geller			Gloria Nilson & Company Real Estate-Princeton Jct	(609) 452-2188			LOADED CUSTOM CAPE WOWS!Completely renovated 4bd/3ba home in beautiful Hillside Terrace is a must-see! Highlights include fresh paint, refinished HW floors, ALL new carpeting, finished basement, composite deck, swimming pool, Anderson windows & high efficiency boiler.  The charm begins with an inviting living room with a cozy fireplace & built-in bookshelves. A completely updated kitchen sparkles with quality materials- quartz counters, KraftMaid maple cabinets & a two-story eat-in area overlooking the deck & pool. The enormous family room is perfect for entertaining. A full bath with quartz surface & upgraded faucets / fixtures, plus two bedrooms with refinished floors complete this level. Upstairs offers a bright loft space that leads to a massive master suite with sitting area, window seat, multiple closets & a luxury bath with 6ft soaking tub & shower stall, PLUS fourth bedrm with full upgraded bath. Finished bsmt with new carpet, lovely private yard, fabulous pool, quality "green" features thru out.	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N			$10,084	2012	Ivanhoe	1	111	Hillside Dr	Robbinsville Twp	FeeSimple	2-Story	Cape	30-90Days	Average+	SecuritySys, Cathedral/Va, CeilngFan(s), CableTVWired, StallShower, EnrgyEfficntWdws	Center/EntrH	FulBathMnBed, SitAreaMnBed, WalkInClstMB	Loft	EatInKitchen	KitIsland, KitPantry, SelfClnOven, BuiltInDishW, BuiltInRefig, EnrgyEfficntApl	GasCooking	FullBasement	Finished(All), Finished(Partial)	AccessPanel	BsmtLaundry	OneFirePl	BrickFirePl, LR/GRFireP	FinishedWood, W/WCarpeting, TileFl	GasHeat	BaseboardHea	CentralAir	GasHotWater	PublicWater	PublicSewer	CircBreakers	ConcreteFoun	ShingleRoof	VinylExt	Deck, Patio	2-CarGarage	GarDoorOpner, Oversizedgar	DrivewayPrk	Fencing, ExteriorLght	FrontYard, RearYard, SideYard(s)		InGroundPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6183539		211	1/9/2014 2:46:10 PM	600813222	36				False		False	False	False		04/16/2013			N			Mercer County	9	0.51	Y	Y	Y	N	N	N	Conventional	450000.00		Matthew & Kelly E Ogrady	12-00031-00013	378400	Hillside Terrace	3	0	Y			
6183883	TREND	STL	$599,000	$575,000	$575,000	03/07/2013	08/22/2013		125	32 Roosevelt Way	Robbinsville	NJ	08691-3084	21112	Crestwood Acres	SNG	5	4.1	Y	Y		13			0x0		Chihlan Lana Chan			BHHS Fox & Roach-Princeton Junction	(609) 799-2022			Excellent location at the end of a cul-de-sac, convenient to schools, shopping and highways. Two story grand foyer is flanked by a spacious formal dining room with hardwood floor and a living room with vaulted ceiling. Center island, upgraded cabinetry and ceramic tile floor in the eat-in kitchen. Tiled FR has view of the rear yard and a wood burning fireplace. First floor in-law suite has hardwood floor and it's own bath. A pet friendly first level. Huge deck off the kitchen overlooks the rear yard with some privacy trees. Second floor has hardwood floors throughout and all large rooms. Spacious master bedroom has huge walk-in closet and luxurious bath. Three additional good size bedrooms complete the second floor. Beautifully finished basement has a wet bar, one full bath and finished rooms.	Robbinsville Twp			Robbinsville	N	200.00	A	$15,137	2012	Sven	1	32	Roosevelt Way	Robbinsville Twp	FeeSimple	2-Story	Colonial	Immediate	Average+	9Ft+Ceiling	Foyer/VestEn	WhirlpoolMnB, WalkInClstMB	InLawSuite	EatInKitchen	KitIsland, BuiltInDishW	GasCooking	FullBasement	Finished(All), Finished(Partial)		MainFlrLndry	OneFirePl	BrickFirePl	W/WCarpeting, TileFl, StoneFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			ShingleRoof	VinylExt, BrickExt	Deck	2-CarGarage		3+CarParking	Sidewalks	CulDeSacLot, LevelLot		NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6183883		211	9/6/2013 12:21:52 AM	600813575	125				False		False	False	False		07/09/2013			N			Mercer County	9	0.48	Y	Y	Y	N	Y	N	Conventional	629000.00		Owner On File	12-00008  07-00009  20	568000	Crestwood Acres	4	1	Y	Washington		
6185518	TREND	STL	$595,000	$625,000	$625,000	03/14/2013	07/01/2013		16	11 Meyer Ct	Robbinsville	NJ	08691-2500	21112	Walkers Run	SNG	4	2.1	Y	Y	3,050	15			.93 acre		Eugenia Brunone			Gloria Nilson & Company Real Estate-Princeton Jct	(609) 452-2188			PRISTINE, ELEGANT, AND UPGRADED!  Welcome to this stunning colonial in sought after Walker's Run neighborhood.  Meticulously maintained by original owners, it offers 2 story foyer, decorative molding & recessed lights thruout and 9 ft. ceilings on ist floor.  Two story family room/great room boasts custom dramatic floor to ceiling stone gas fireplace & 2 story windows that overlook the serene yard.  Gourmet kitchen offers 42" cherry cabinets, Netuno Bordeaux granite counter top, glass tiles back splash, center island, s/s appliances (cooktop, double wall oven, microwave & refrigerator), & large pantry.  All bedrooms are great sizes including the master bedroom w/ its own sitting room, his/hers closets, and a gorgeous bath with cherry vanity, granite counter top, skylight, jetted tub & wall heater for those cold days.  1st fl. study, 1st fl. laundry, custom mahogany deck, paver patio/walkway, gas line to deck for grill, sprinkler system, prof. landscaping, 2 zone heat/ac, & much more!  Shows like a model!	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N			$14,673	2012	Rose	1	11	Meyer Ct	Robbinsville Twp	FeeSimple	2-Story	Colonial	Negotiable		SecuritySys, Skylight(s), Cathedral/Va, 9Ft+Ceiling, CeilngFan(s), CableTVWired	Foyer/VestEn	FulBathMnBed		EatInKitchen	KitPantry, KitCookTop, WallOven, DoubleOven	GasCooking	FullBasement	UnfinishBsmt	AccessPanel	MainFlrLndry	OneFirePl	StoneFirePl, FamRoomFireP	FinishedWood, W/WCarpeting, TileFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			ShingleRoof	VinylExt, BrickExt	Deck, Patio	2-CarGarage	Att/BuiltInG	DrivewayPrk	Sidewalks, StreetLights, LawnSprinklr, UndrgrndElec			NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6185518		211	7/1/2013 6:15:39 PM	600815273	16				False		False	False	False		03/29/2013			N			Mercer County	9	0.93	Y	Y	Y	N	N	N	Conventional	595000.00		owner of record	12-00008-00013  22	550600	Walkers Run	2	1	Y			
6185763	TREND	STL	$409,900	$399,000	$399,000	03/14/2013	07/16/2013		16	115 Heritage St	Robbinsville	NJ	08691-4203	21112	Washington Twn Ctr	TWN	3	3.1	Y	Y		5			.09		Anne Nosnitsky			Gloria Nilson & Company Real Estate - Princeton	(609) 921-2600			This lovely brick front, COACH I model (w/ 2 front porches) in Washington Town Center was formerly the Design Center & is chock-full of upgrades. The floor plan offers a cozy, formal parlor (or office, perhaps?) with hardwood flooring & French doors. The spacious Dining Room features hardwood flooring & is adjacent to a gorgeous Kitchen with upgraded, glazed cabinetry, SS appliances, pantry, granite countertops, ceramic floor & coordinating backsplash. A bright Family Room features hardwood flooring and a gas fireplace with upgraded mantle & surround. The 2nd floor offers Master Bedroom with walk-in closet & upgraded Master Bath with soaking tub, separate shower, granite vanity & upgraded tile. Two additional bedrooms, full bath & a convenient laundry room complete the 2nd floor. The basement is finished with 2 spacious rooms, a full bath, plus a walk-in closet. Also included: security system, 1 car garage & a fenced yard-with wooden play set!(Summer closing preferred)Click on camera icon to see  virtual tour	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N			$10,300	2012	Park	1	115	Heritage St	Robbinsville Twp	FeeSimple	2-Story	Colonial	90+Days		SecuritySys, CableTVWired		FulBathMnBed, WalkInClstMB		EatInKitchen	KitPantry, KitBuiltInRa, BuiltInDishW	GasCooking	FullBasement	Finished(All), Finished(Partial)	AccessPanel	UpprFlrLndry	OneFirePl	FamRoomFireP	FinishedWood, W/WCarpeting, TileFl	GasHeat		CentralAir	OtherHotWtr	PublicWater	PublicSewer				BrickExt		1-CarGarage	DetachedGar	1-CarParking	Sidewalks, StreetLights, PlayEquipmnt			NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6185763		211	7/17/2013 12:11:09 AM	600815532	67				False		False	False	False		03/29/2013			N			Mercer County		0.09	Y	Y	Y	N	N	N	Conventional	409900.00		Could be you!!	12-00003  13-00002	386500	Washington Twn Ctr	3	1	Y	Coach I		
6186156	TREND	STL	$585,000	$572,000	$572,000	03/18/2013	07/02/2013		25	3 Annie Ln	Robbinsville	NJ	08691-2546	21112	Saran Woods	SNG	4	2.1	Y	Y		16			0 x 0		Robin McCarthy Froehlich			Callaway Henderson Sotheby's Int'l-Princeton	(609) 921-1050			Welcome home to this upgraded and beautifully maintained Saran Woods Colonial.  Designer kitchen boasts 42" cabinets, granite countertops and stainless steel appliances.  The family room features a vaulted ceiling with wood-burning fireplace, and there are many custom appointments throughout the home.  The professionally finished basement adds more space for entertaining and family pleasures.  The deck overlooks the park-like yard featuring an in-ground salt water pool.  This lovely home is within walking distance to the high school and middle school, and is minutes to the train, shopping and major roadways.	Robbinsville Twp	Sharon E.S.	Pond Road Middle	Robbinsville	N	100.00	Q	$15,739	2012	Sara	1	3	Annie Ln	Robbinsville Twp	FeeSimple	2-Story	Colonial	Negotiable	Average+	SecuritySys, Cathedral/Va, 9Ft+Ceiling, CeilngFan(s), CableTVWired	Center/EntrH	FulBathMnBed, WalkInClstMB	Game/MediaRm	EatInKitchen	KitIsland, KitPantry, WallOven, SelfClnOven, BuiltInDishW	GasCooking	FullBasement	Finished(All), Finished(Partial)	AccessPanel	BsmtLaundry	OneFirePl	FamRoomFireP	FinishedWood, W/WCarpeting	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer		ConcreteFoun	ShingleRoof	VinylExt, Stcco/SimExt	Deck	2-CarGarage	Att/BuiltInG, InsideAccess, GarDoorOpner	DrivewayPrk	Sidewalks, StreetLights, LawnSprinklr, Fencing, UndrgrndElec	LevelLot, FrontYard, RearYard, SideYard(s)		InGroundPool			Shed(s)		http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6186156		211	12/17/2014 10:24:00 PM	600815953	25				False		False	False	False		04/11/2013			N			Mercer County	9	0.69	Y	Y	Y	N	Y	N	Conventional	585000.00		Scott Forbes & Megan Sheehan	12-00009  06-00002	590600	Saran Woods	2	1	Y	Woodward		
