mlsnum	Originating_MLS	status	listprice	currentprice	soldprice	listdate	solddate	expireddate	dom	address	city	state	zip	area	tract	type	beds	baths	diningroom	familyroom	sqft	age	numstories	unitfloor	lotsize	mapcode	agentname	agentphone	agentemail	officename	officephone	showinginst	agentcomments	remarks	schooldistrict	elementaryschool	juniorhighschool	highschool	newconstruction	hoafee	hoafreq	taxes	taxyear	xstreets	proptype	housenum	streetname	township	ownership	design	style	possession	propcondition	interiorfeat	mainent	mainbdrm	otherrooms	kitchen	kitfixt	cookingfuel	bsmt	bsmtdesc	attic	laundry	fireplace	fireplacetype	Flooring	HeatFuel	HeatType	Cooling	HotWater	Water	Sewer	Electric	Foundation	Roof	ExterSurface	PorchDeck	Garage	GarageType	Parking	ExterFeat	LotDesc	ShoreWater	PoolType	CHFeeInc	CHExtras	OtherStruc	NewFin	picture_url	sellerconcessions	cnty	dtmodified	pid	pmp	certifications	additionalbankowned	additionalthirdpartyapproval	additionalshortsale	sellerconcessionsamount	finalshortsale	finalthirdpartyapproval	finalbankowned	distance	pending_date	AbovrGrIntSqFt	BelowGrIntSqFt	HomeBuilt	BasemtFtPrintPercent	BasemtFinPrintPercent	County	TotalRooms	Acres	HasFireplace	HasBasement	HasGarage	IsCondoAss	IsHOA	HasSellerConcession	FinalFinancing	OriginalPrice	NumberOfUnits	OwnerName	TaxID	Assessment	Subdivision	FullBaths	PartialBaths	HasCentralAC	Model	CondoBuildingName
6479480	TREND	STL	$224,000	$217,000	$217,000	10/30/2014	04/21/2015		113	85 Groveville Rd	Bordentown	NJ	08620-9623	20304	None Available	SNG	3	1.1	Y	Y	1,592	59			105X200		Denise Fattori			Smires & Associates	(609) 259-1414			Welcome to this wonderful home on a park like setting! This charming ranch is loaded with old world character & modern convenience. This one of kind home offers a formal living loaded with character, a huge formal dining room with slider to deck, an updated kitchen which is sure to please, the family room is the perfect place to entertain or relax & enjoy the beautiful fireplace. Spacious master bedroom with walk-in closet, 2nd bedroom has been expanded & boast gorgeous hard floors, could be converted back to allow for an additional bedroom. The 3rd bedroom offers built-in cabinetry with a fold up desk top. Both bathrooms have been updated, the mud room off the kitchen allows for easy laundry and additional space. Pull down attic for storage. Enjoy your morning coffee on the freshly painted deck or step down to the paver patio and enjoy the quite peaceful setting this property offers. Three sheds are located on the property one with electric, currently used as a man cave or gym! Newer roof, hot water heater & heater. Great location to major highways, shopping & train station.  Make this your home today, just unpack & relax!	Bordentown Regional	Peter Muschal School	Bordentown	Bordentown Regional H.S.	N			$5,420	2014	Route 130	1	85	Groveville Rd	Bordentown Twp	FeeSimple	1-Story	Ranch	Negotiable	Average+	CeilngFan(s), CableTVWired, ReplacementWdws	LR/GREntr	WalkInClstMB	Util/MudRoom	FullKit-NoEI	KitCookTop, KitBuiltInRa, BuiltInDishW	ElecCooking	CrawlSpace		PullDnStairs	MainFlrLndry	OneFirePl	FamRoomFireP	FinishedWood, W/WCarpeting, Vinyl/LinFl	OilHeat	HotAirHeat	CentralAir	ElectricHtWt	PublicWater	PublicSewer	100-150AmpEl		ShingleRoof	Alu/SteelExt	Deck, Patio, Porch	NoGarage		3+CarParking, DrivewayPrk	StreetLights	LevelLot, FrontYard, RearYard, SideYard(s)		NoPool			Shed(s)		http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6479480		203	4/23/2015 11:18:57 AM	601119938	113				False		False	False	False		02/19/2015			N			Burlington County		0.48	Y	N	N	N	N	N	Conventional	234900.00		John B & Debra L Cronin	04-00027-00001	177300	None Available	1	1	Y			
6483202	TREND	STL	$254,900	$254,900	$254,900	11/03/2014	03/06/2015		75	17 Andover Ct	Bordentown	NJ	08505-3163	20304	Clifton Mill	RTC	3	2.1	Y	N	1,663	14			2170 sf		Alan Browne			RE/MAX Of Cherry Hill	(856) 424-4040			Clifton Mills Townhouse in Move in Condition! A Jamison model featuring a grand 2 story entry with hardwood flooring, freshly painted interior. New carpets, New stainless steel kitchen appliances, 42" kitchen cabinets with breakfast room, 1 car garage, finished basement, rear patio, marble gas fireplace in living room, master bedroom suite with vaulted ceiling, walk in closets, double sink and More! Buyer is responsible for certificate of occupancy. This is a Fannie Mae Home Path Property. The seller has directed that all offers on this listing be made using the Home Path online offer system at the Home Path website.	Bordentown Regional				N	129.00	M	$7,089	2014	Clifton Mill D	1	17	Andover Ct	Bordentown Twp	FeeSimple	2-Story	Colonial	Immediate	Average+	CeilngFan(s)	Center/EntrH		Den/Study/Li	KitW/BrkfstR	KitBuiltInRa, BuiltInDishW	GasCooking	FullBasement	Finished(Partial)	NonUseAttic	MainFlrLndry	OneFirePl	MarbleFirePl, Gas/Propane	W/WCarpeting, TileFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer	200-300AmpEl		PitchedRoof, ShingleRoof	VinylExt, StoneExt	Patio	1-CarGarage	Att/BuiltInG, InsideAccess	1-CarParking				NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6483202		203	3/6/2015 1:35:57 PM	601123757	75		1		False		False	False	True		01/24/2015			N			Burlington County	8	0.05	Y	Y	Y	N	Y	N	Conventional	264900.00		FEDERAL NATL MTG ASSN FNMA	04-00093  03-00019	231900	Clifton Mill	2	1	Y			
6484921	TREND	STL	$189,900	$187,000	$187,000	11/11/2014	07/10/2015		201	48 W Constitution Dr	Bordentown	NJ	08505-2530	20304	Bordenshire Crossing	RTC	2	2.1	Y	N	1,412	26			20X76		Catherine A. Malinowski			RE/MAX Properties-Newtown	(215) 968-7400			The Best Of Bordenshire Crossing! Clean & Move-In Ready Townhouse. 2 Bed 2.5 Bath w/Finished Basement! New Sleek Modern Large Eat-In Kitchen w/Stylish Shaker Style Cabinets, Attractive Ceramic Tile Backsplash, All New Stainless Steel Appliance Package & Gas Cooking! Entire Home Has Been Freshly Painted & Carpeted w/Modern Tasteful Colors That Can Easily Accommodate Any Decor/Decorating Taste!  Entry Way & Kitchen w/Stylish Yet Durable Wood Grain Flooring. Spacious Dinning Room Area Conveniently Off The Kitchen, Flows Into The Sun Drenched Large Main Living Area w/Access To Trex Deck Via A New Pella Sliding Glass Door. Upstairs Master Bedroom w/3 Closets, Ceiling Fan, Full Bath w/Ceramic Tile. 2nd Bedroom w/3 Closets & Full Bath. Large Hallway Closet & Floored Pull Down Attic Offer An Abundance Of Storage Space! Finished Basement Space Is Perfect For Home Office/Gym-Workout Area/Media Room/Game Room/Play Room/Reading Room. Work Shop/Utility Area Of The Basement Is Ideal For The Hobbyist Or Additional Basement Storage Space. Newer Roof w/ALL Plywood Replaced & Newer AC Unit. Economical Gas Heat! Decorative Stained Glass Half Light Front Door. Alarm System.  Convenient Parking In The Front Of The Property & 2 Parking Spots In The Back /A Rarity For This Community! A Short Commute To All Major Transportation Routes: US-206, I-295, NJ Turnpike, Rt. 130.  This Home Truly Deserves A Reservation At The Top Of Your Must See List. Quick Settlement Available! Check Out the Low HOA!	Bordentown Regional				N	100.00	M	$5,448	2014	Cemetery Ln	1	48	Constitution Dr	Bordentown Twp	FeeSimple	2-Story	Traditional	Immediate	Average+	SecuritySys, CeilngFan(s), Attic/HseFan, CableTVWired				EatInKitchen	BuiltInDishW, BuiltInMicro	GasCooking	FullBasement	Finished(Partial)	PullDnStairs	BsmtLaundry	NoFireplace		W/WCarpeting, TileFl, LaminateFl	GasHeat		CentralAir	GasHotWater	PublicWater	PublicSewer			ShingleRoof	VinylExt	Deck	NoGarage		StreetParkng, Asgn/DeedPrk				NoPool	ComAreaMaint, LawnMaint, SnowRemoval, TrashRemoval		Shed(s)		http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6484921	Sellers Assistance	203	7/10/2015 9:33:19 PM	601125510	201				False	7000	False	False	False		05/30/2015			N			Burlington County		0.03	N	Y	N	N	Y	Y	FHA 203(b)	204900.00		Lorraine (Deceased) & Frank Burkhart	04-00105  02-00002	178200	Bordenshire Crossing	2	1	Y			
6491955	TREND	ACT	$185,000	$185,000		12/01/2014			245	9 Lancaster Ct	Bordentown	NJ	08505-3130	20304	Williamsburg Village	RTC	2	2.1	Y	N	1,228	27			0		Sunder Chhibbar			Weidel Realtors-Bordentown	(609) 298-3000			This Jefferson model is in move in condition.  In cul de sac with additional paking for guests.  Large master bedroom with large closet with mirored doors.  Has eat in kithen as well as dining room for entertaining.  Enjoy sitting on a patio with privacy in the back yard.  Has pleated shades thruout.  Motivated seller, bring in all ofers.  Hurry this will not last.	Bordentown Regional	Peter Muschal School	MacFarland Junior School	Bordentown Regional H.S.	N	122.00	M	$4,747	2014	Montpieler	1	9	Lancaster Ct	Bordentown Twp	FeeSimple	2-Story	OtherStyle	30-90Days						EatInKitchen		GasCooking	NoBasement			MainFlrLndry	OneFirePl	StoneFirePl		GasHeat		CentralAir	GasHotWater	PublicWater	PublicSewer				VinylExt		1-CarGarage		1-CarParking				NoPool	ComAreaMaint, ExtBldgMaint, LawnMaint, SnowRemoval, TrashRemoval				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6491955		203	6/30/2015 12:14:55 PM	601132766	245				False									N			Burlington County	5	0.00	Y	N	Y	Y	N	N		192000.00		witheld	04-00092  05-00022 188-C.188	155300	Williamsburg Village	2	1	Y	Jefferson		
6491965	TREND	STL	$389,900	$372,000	$372,000	11/30/2014	06/18/2015		157	3 David Ct	Bordentown	NJ	08505-3212	20304	Holloway Meadows	SNG	4	3.1	Y	Y	2,366	23			0.47		Linda Kovach			Weidel Realtors-Bordentown	(609) 298-3000			Located on a quiet cul-de-sac this expanded Crosswicks model in Holloway Meadows is loaded with upgrades.  Amenities begin with a leaded glass entrance door.  A two-story foyer with sunny palladium window leads to a formal living and dining rooms both with custom moldings and upgraded flooring.  The family features a cozy brick fireplace and french doors that lead on to the deck and paver patio. In the kitchen you will find upgraded appliances, a corner sink, ceramic tile flooring and a convenient eating counter.  Access to a large pantry is located just off the kitchen. A bow window in the breakfast area provides a pleasant view of the rear yard.  An addition to the rear of the house expands the laundry room and adds a full bath that is conveniently located for use by pool swimmers.  The powder room on this level has also been upgraded.  Upstairs there are four large bedrooms and two full baths one privately located in the master bedroom suite with walk-in closet.  The most outstanding feature of this property is an incredible rear yard.  An free form in-ground Anthony pool is surrounded by pavers and professional landscaping including a tranquil koi pond.  Please come and see this magnificant property - you won't be disappointed.	Bordentown Regional		Bordentown	Bordentown Regional H.S.	N			$10,406	2014	Holloway Drive	1	3	David Ct	Bordentown Twp	FeeSimple	2-Story	Colonial	Negotiable	Average+	Cathedral/Va, CeilngFan(s), Attic/HseFan, Stain/LeadGl, CableTVWired, BayWindow	CathCeilEntr	FulBathMnBed		KitW/BrkfstR	KitBuiltInRa, SelfClnOven, BuiltInDishW, BuiltInRefig, BuiltInMicro	GasCooking	FullBasement	UnfinishBsmt	AccessPanel	MainFlrLndry	OneFirePl	BrickFirePl, FamRoomFireP, Gas/Propane	W/WCarpeting, TileFl, LaminateFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			ShingleRoof	VinylExt	Deck, Patio	2-CarGarage	Att/BuiltInG	2-CarParking	StreetLights, Fencing, ExteriorLght			InGroundPool			Shed(s)		http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6491965		203	6/26/2015 12:38:38 PM	601132776	157				False		False	False	False		05/05/2015			N			Burlington County	8	0.47	Y	Y	Y	N	N	N	Conventional	399900.00		witheld	04-00092  01-00027	340400	Holloway Meadows	3	1	Y	Exp Crosswicks		
6496886	TREND	STL	$227,000	$227,000	$227,000	12/16/2014	02/26/2015		7	12 Stanton Ave	Bordentown	NJ	08505-1925	20304	Tree Streets	SNG	3	2.0	Y	N	1,596	74			100X200		Anthony Michael			Maximum Realty Services	(609) 394-9600			Nice 3 Bedroom split level home on a quiet street. It features a brand new updated kitchen with new cabinets, new tile floor & backsplash, new granite countertops & new stainless steel appliance package.it also features  two completely renovated bathrooms, new roof, new siding & gutters, new heating & cooling unit, new electrical service, newly refinished hardwood floors on 1st and 2nd level, new windows. Just load up the moving van and move in!!	Bordentown Regional		Bordentown	Bordentown Regional H.S.	N			$4,591	2014	Route 206	1	12	Stanton Ave	Bordentown Twp	FeeSimple	Split/MultiL	OtherStyle	Immediate	Average+	CableTVWired, ReplacementWdws	LR/GREntr			EatInKitchen		GasCooking	PartialBsmnt	UnfinishBsmt	AccessPanel	MainFlrLndry	NoFireplace		FinishedWood, TileFl	GasHeat		CentralAir	GasHotWater	PublicWater	PublicSewer				BrickExt		2-CarGarage		2-CarParking				NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6496886		203	3/1/2015 8:51:09 PM	601137830	251				False	8000	False	False	False		12/22/2014			N			Burlington County		0.46	N	Y	Y	N	N	Y	FHA 203(b)	227000.00		Of Record	04-00051  01-00012	150200	Tree Streets	2	0	Y			
6497768	TREND	STL	$179,900	$171,500	$171,500	12/18/2014	04/30/2015		57	21 Redwood Ave	Bordentown	NJ	08505-1920	20304	Tree Streets	SNG	4	1.0	N	N	1,228	62			60X125		David Schiavone			CB Schiavone & Associates	(609) 291-9400			Cape style home located in desirable "Tree Street" section of Bordentown. Home offers a large living room with wall to wall carpet, eat in kitchen, and 4 good size bedrooms. Newer roof & windows. Full basement, central air, hardwood floors under carpet. New outside deck overlooking an open spaced yard. Close to shopping and interstate highways Route 295 and New Jersey Turnpike.	Bordentown Regional				N			$4,478	2014	Eat Drive	1	21	Redwood Ave	Bordentown Twp	FeeSimple	2-Story	Cape	Immediate		CeilngFan(s)	LR/GREntr			EatInKitchen	KitPantry, BuiltInDishW	GasCooking	FullBasement			BsmtLaundry	NoFireplace		FinishedWood, W/WCarpeting, Vinyl/LinFl	OilHeat	HotAirHeat	CentralAir	ElectricHtWt	PublicWater	PublicSewer	100-150AmpEl			VinylExt	Deck	NoGarage		3+CarParking	StreetLights	CornerLot		NoPool			Shed(s)		http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6497768		203	5/15/2015 12:18:44 AM	601138744	57				False	5000	False	False	False		02/12/2015			N			Burlington County		0.17	N	Y	N	N	N	Y	FHA 203(b)	179900.00		Owner of Record	04-00046-00016  01	146500	Tree Streets	1	0	Y			
6498283	TREND	STL	$329,900	$327,500	$327,500	12/19/2014	05/08/2015		91	35 Tantum Ct	Bordentown	NJ	08505-4455	20304	Grande At Crystal	SNG	4	2.1	Y	Y	2,268	9			1x1		Kimberly Burnett Thomas			Brown & Pope Realtors	(856) 306-2500			JUST LISTED! This renovated, Dalton Model at desirable Grand at Crystal Lake is yours for the taking! Featuring Fresh Neutral Paint and Carpet throughout, newly refinished h/w floors; all NEW APPLIANCES, and fixtures, new light fixtures, freshly-painted exterior doors, shutters and trim. We took a good home and made it great. This popular model sits along a quiet cul de sac where the homes are situated on one side of the street, facing a serene view of wooded greenspace-allowing beautiful views from the home! This layout, is great for entertaining,and Features an entry foyer with a bright, new chandelier and large feature window letting in tremendous light; a center hall layout with dining room on one side, opposite the formal living room. Moving across the beautiful h/w floor to the rear of the home is the family room with fireplace, and a huge gourmet kitchen with an eat-in area and a desk. Features beautiful 42 inch cabinets with crown molding, large pantry, and additional closet, and a convenient laundry/mud room off the garage. At the top of the stairway are Dramatic Views from the catwalk overlook to the foyer adding drama to this home. There's a double-door entry to a large master with a super-sized en suite featuring double vanity, new shower pan, jetted tub, new fixtures. An enormous closet big enough to fit all the clothes you have and then-some! Three additional bedrooms and a main hall bath complete this level. The full, insulated basement is high and dry and ready to be easily finished into your dream man-cave, theater room,game room or whatever your heart desires! Even better -all this luxury is conveniently located a stone's throw from 4 major roads: Rt. 130, Rt. 206, the NJ Turnpike and Rt 295. It's an easy commute to Trenton, Princeton, PA via turnpike or anywhere you need to be! Truly turnkey! Everything has been done for you -just pack your bags and make this beauty your own. Easy to show, don't miss this one!(Sold AS-IS, but in great shape! Any lender or municipal/c.o. requirements are solely the purchaser's responsibility. Listing information deemed reliable but  should verify to own satisfaction. Subject to errors, omissions, or changes without notice.)	Bordentown Regional		Bordentown	Bordentown Regional H.S.	N	70.00	M	$8,516	2014	Adirondack	1	35	Tantum Ct	Bordentown Twp	FeeSimple	2-Story	Colonial, Contemporary	Immediate	Average+		Center/EntrH	WalkInClstMB		EatInKitchen	KitIsland, KitPantry, KitDoubleSin, BuiltInDishW, BuiltInMicro	GasCooking	FullBasement	UnfinishBsmt		MainFlrLndry	OneFirePl		FinishedWood, W/WCarpeting, Vinyl/LinFl	GasHeat	HotAirHeat, ProgThermostat	CentralAir	GasHotWater	PublicWater	PublicSewer	200-300AmpEl	ConcreteFoun	PitchedRoof	VinylExt		2-CarGarage	Att/BuiltInG	2-CarParking, DrivewayPrk	Sidewalks	FrontYard, RearYard		NoPool	ComAreaMaint				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6498283	closing costs	203	5/10/2015 11:18:05 PM	601139290	91				False	12500	False	False	True		03/19/2015			N	100		Burlington County	9	0.13	Y	Y	Y	N	Y	Y	FHA 203(b)	354900.00		Owner of Record	04-00138  06-00017	278600	Grande At Crystal	2	1	Y	Dalton		
6503566	TREND	STL	$214,900	$215,000	$215,000	01/08/2015	07/28/2015		127	67 Charles Bossert Dr	Bordentown	NJ	08505-2750	20304	Bossert Estates	SNG	4	1.1	Y	Y	1,636	60			65X130		Dean Harner			First Jersey Realty Group	(609) 267-1000			Upgrades abound on this 3-4 bedroom split level in desirable Charles Bossert Estates.   Property has newer carpet, paint and other upgrades.  Ready for the final touches to make it home! Property just drastically reduced, will not last long! New range even included! This is a FannieMae Homepath Property.	Bordentown Regional				N			$6,111	2014	Rt 528	1	67	Charles Bossert Dr	Bordentown Twp	FeeSimple	Split/MultiL	Colonial							EatInKitchen		ElecCooking	CrawlSpace			LowFlrLndry	OneFirePl	LR/GRFireP		GasHeat		CentralAir	GasHotWater	PublicWater	PublicSewer				VinylExt		NoGarage		2-CarParking				NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6503566	closing costs	203	7/29/2015 12:11:36 AM	601144614	127				False	6450	False	False	True		05/14/2015			N			Burlington County	7	0.19	Y	N	N	N	N	Y	FHA 203(b)	255000.00		FannieMae	04-00087-00003	199900	Bossert Estates	1	1	Y			
6504363	TREND	STL	$439,000	$430,000	$430,000	01/09/2015	07/24/2015		169	25 Germantown Rd	Bordentown	NJ	08505-2406	20304	Yorktown Village	SNG	4	2.2	Y	Y	3,065	27			100X170		Luisa Mancuso-Clews			Weidel Realtors-Hamilton Square	(609) 586-1400			This custom built executive home is sure to please the fussiest buyers. From the majestic foyer to the impressive back patio leading to the beautifully serene and private back yard, you will love everything this home offers! Hardwood floors in the living room, dining room and family room lead to the spectacular kitchen with Corian counters, maple cabinets, recessed lights, large breakfast area and pantry. A home office with built-in cabinets, large laundry room, 2 half baths and a beautiful marble gas fireplace round out the first floor. Upstairs there are 4 large bedrooms and two full baths. The master bedroom has 3 closets and the master bath has a separate dressing area. The phenomenal finished basement has so much space you have to see it to believe it! You'll want to invite friends over to show off the spectacular back yard with a custom paver patio, a gazebo, built-in natural gas grill and a fountain. The oversized 2 car garage has a huge storage system right out of a home magazine and wall hanger system for tools. More features include newer 2 zone furnaces, newer 80 gal hot water heater, underground sprinkler system, newer driveway and roof, extra large gutters and downspouts, and an alarm system. Just minutes from major shopping areas and major roads including the NJ Turnpike.	Bordentown Regional			Bordentown Regional H.S.	N			$10,785	2014	Yorktown	1	25	Germantown Rd	Bordentown Twp	FeeSimple	2-Story	Colonial	Negotiable	Average+	StallShower	Foyer/VestEn	FulBathMnBed	Den/Study/Li, Game/MediaRm	KitW/BrkfstR	KitPantry, KitBuiltInRa, BuiltInDishW	GasCooking	FullBasement	Finished(All)	PullDnStairs	MainFlrLndry	OneFirePl	LR/GRFireP, Gas/Propane	FinishedWood, W/WCarpeting, TileFl, MarbleFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer		Block/BrickF	PitchedRoof, ShingleRoof	Alu/SteelExt	Patio	2-CarGarage	Att/BuiltInG	3+CarParking, DrivewayPrk	Sidewalks, StreetLights, LawnSprinklr	FrontYard, RearYard, SideYard(s)		NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6504363		203	7/27/2015 5:44:08 PM	601145411	169				False		False	False	False		06/26/2015	3065	540	N			Burlington County	11	0.39	Y	Y	Y	N	N	N	FHA 203(b)	489925.00		Upon request	04-00114-00028	352800	Yorktown Village	2	2	Y			
6504600	TREND	STL	$108,000	$100,000	$100,000	01/12/2015	04/13/2015		17	123 Route 130	Bordentown	NJ	08505-2217	20304	None Available	SNG	3	1.0	N	N	988	60			Rectangle		Philip Angarone			ERA Central Realty Group - Bordentown	(609) 298-4800			Come see this investor opportunity.  Use your imagination on this 3BR house located on 1.2 acres.	Bordentown Regional				N			$5,148	2014	On Route 130	1	123	Route 130	Bordentown Twp	FeeSimple	1-Story	Ranch	30-90Days	As-is					EatInKitchen		ElecCooking	NoBasement			MainFlrLndry	NoFireplace			OilHeat		NoA/C	ElectricHtWt	PublicWater	PublicSewer				Alu/SteelExt		NoGarage		3+CarParking, DrivewayPrk				NoPool					http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6504600		203	4/13/2015 2:49:59 PM	601145648	17				False		False	False	False		01/28/2015			N			Burlington County		1.20	N	N	N	N	N	N	Cash	108000.00		Withheld	04-00058-00034	168400	None Available	1	0	N			
6505114	TREND	STL	$349,000	$340,000	$340,000	01/13/2015	05/26/2015		66	21 Sagamore Ln	Bordentown	NJ	08505-4458	20304	Grande At Crystal	SNG	4	2.1	Y	Y		10			0x0		Vanessa Gronczewski			Callaway Henderson Sotheby's Int'l-Princeton	(609) 921-1050			This outstanding Amherst model is nestled in the estate section of Grande at Crystal Lake, a wonderful community with pool, tennis, basketball and playgrounds. The dramatic floor plan is designed with everyday living in mind and features formal dining and living rooms with eye-catching moldings and glimmering wood floors. The kitchen houses an island with counter seating and stainless steel appliances. A comfortable family room is adjacent and made cozy with a fireplace as focal point. Both rooms connect to the backyard via atrium door. Climb the stairs to the second floor with a loft area that's ideal for a desk. The sophisticated master suite is replete with a soaking tub and separate shower in its own bathroom. Three other bedrooms and a hall bath round out this floor. Commute easily to New York, Philadelphia and the Princeton corridor from this sought-after community. Welcome!	Bordentown Regional	Peter Muschal School	MacFarland Junior School	Bordentown Regional H.S.	N	70.00	M	$8,538	2014	Cayuga	1	21	Sagamore Ln	Bordentown Twp	FeeSimple	2-Story	Colonial	Negotiable	Average+			FulBathMnBed, WalkInClstMB	Game/MediaRm	EatInKitchen	KitIsland	GasCooking	FullBasement	UnfinishBsmt		MainFlrLndry	OneFirePl	FamRoomFireP	FinishedWood, W/WCarpeting	GasHeat	ZonedHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			ShingleRoof	VinylExt		2-CarGarage	Att/BuiltInG	2-CarParking				NoPool	ComAreaMaint, TennisCourt, PlayGround				http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6505114		203	5/27/2015 5:35:08 PM	601146162	171				False		False	False	False		03/19/2015			N			Burlington County	9	0.19	Y	Y	Y	N	Y	N	FHA 203(b)	349000.00		Nataliya Ryazanova	04-00138  07-00011	279300	Grande At Crystal	2	1	Y	Amherst		
6506135	TREND	ACT	$260,000	$260,000		01/13/2015			202	18 Greenwood Dr	Bordentown	NJ	08505-2720	20304	Bossert Estates	SNG	4	1.1	N	N	1,433	59			70X125		Joe DeLorenzo			RE/MAX IN TOWN	(609) 895-0500			Nicely appointed split level home in Bordentown. One of the largest homes in Bossert Estates. Well maintained, move-in ready! Convenient location! 4 bedrooms, 1.5 baths on a big lot with a built-in pool.  Enter into a bright and sunny Living Room which flows directly into the formal dining room with lovely French doors overlooking the large rear yard.  Nice size eat-in kitchen. Upper level features 3 generous sized bedrooms all with ceiling fans and the full bath. You will find a private 4th bedroom, half bath, laundry/storage area and access to the 1 car garage and rear patio from the lower level. Large back yard complete with deck off the dining room, patio and in-ground swimming pool with diving board. Easy access to Rt 130, Rt 206, major highways, shopping and restaurants.	Bordentown Regional				N			$5,919	2014	Eaton	1	18	Greenwood Dr	Bordentown Twp	FeeSimple	Split/MultiL	Traditional	Negotiable	Average+	CeilngFan(s)	LR/GREntr			EatInKitchen	KitDoubleSin, BuiltInDishW	GasCooking	NoBasement			LowFlrLndry	NoFireplace		FinishedWood, W/WCarpeting, Vinyl/LinFl, LaminateFl	GasHeat	HotAirHeat	CentralAir	GasHotWater	PublicWater	PublicSewer			PitchedRoof, ShingleRoof	ShingleExt, AsbestosExt	Deck, Patio	1-CarGarage	Att/BuiltInG	2-CarParking, DrivewayPrk	Sidewalks	FrontYard, RearYard, SideYard(s)		InGroundPool			Shed(s)		http://www.trendmls.com/AssetLocator/getAsset.ashx?EntityType=Listing&AssetType=Image&BusinessPartnerID=1&ImageNumber=1&ImageVersion=LRG&MlsNumber=6506135		203	7/28/2015 3:43:53 PM	601147183	202				False									N			Burlington County		0.20	N	N	Y	N	N	N		275000.00		On Record	04-00081-00013	193600	Bossert Estates	1	1	Y			
